id,maHV,name,phone,dob,gender,idNumber,address,queQuan,ngayCapCCCD,noiCapCCCD,classId,licence,feePlanId,promotionId,totalFee,profileComplete,responsibleStaffId,branchId,createdAt,docs_cccd,docs_gksk,docs_donDeNghi,docs_the3x4,notes
hv-664,HV664,Phụng Tiên Nương Nương III,089 895 407,16/05/1993,Nam,0790939880315,"313/19 Võ Văn Tần, Q.Tân Bình, TP.HCM",Bà Rịa - Vũng Tàu,12/05/2024,Cục CS QLHC về TTXH,cls-2025-10-03-2,A1,fee-a1,promo-none,565000,false,u-3,br-2,28/09/2025 09:08:23,true,true,true,false,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Kỹ năng phanh trước tốt, đã làm chủ trên dốc."
hv-665,HV665,Tuấn Hưng III,098 665 470,09/01/2000,Nam,0791005314984,"68/1 Nguyễn Văn Trỗi, Q.Tân Phú, TP.HCM",Lâm Đồng,19/08/2022,Cục CS QLHC về TTXH,cls-2025-10-03-2,A1,fee-a1,promo-none,565000,true,u-3,br-2,30/09/2025 12:46:54,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Tay lái còn run khi vào cua hẹp.
hv-666,HV666,Đường Tam Tạng III,056 756 939,26/10/1998,Nam,0790987436923,"235/8 Quang Trung, Q.Bình Thạnh, TP.HCM",Ninh Bình,11/07/2024,Cục CS QLHC về TTXH,cls-2025-10-03-2,A1,fee-a1,promo-link,365000,true,u-3,br-2,17/09/2025 16:08:18,true,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Kỹ năng phanh trước tốt, đã làm chủ trên dốc."
hv-667,HV667,Thành Long III,034 229 338,19/03/2007,Nam,0791072805235,"243/6 Võ Văn Tần, H.Bình Chánh, TP.HCM",Hà Tĩnh,12/04/2021,Cục CS QLHC về TTXH,cls-2025-10-03-2,A,fee-a,promo-none,1995000,true,u-4,br-2,29/09/2025 17:39:43,true,true,true,true,"Đăng ký trước, đóng đủ sau. Đúng tiến độ. Cần luyện đề lý thuyết phần biển báo."
hv-668,HV668,Diễm My III,098 723 643,09/12/1990,Nam,0790905172754,"293/3 Lê Lợi, Q.1, TP.HCM",Hà Nội,23/02/2019,Cục CS QLHC về TTXH,cls-2025-10-03-2,A1,fee-a1,promo-none,565000,true,u-4,br-2,30/09/2025 15:14:38,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Sang số chân còn nặng. Đang cải thiện.
hv-669,HV669,Quang Dũng III,086 777 970,29/10/2000,Nam,0791001943590,"192/23 Lê Lợi, Q.7, TP.HCM",Thái Bình,14/07/2018,Cục CS QLHC về TTXH,cls-2025-10-03-2,A,fee-a,promo-none,1995000,false,u-3,br-2,21/09/2025 09:42:33,true,false,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Số 2 và số 3 tự tin, sang số mượt."
hv-670,HV670,Lý Hùng III,085 641 426,27/06/1991,Nam,0790919427722,"190/22 Nguyễn Trãi, Q.Tân Phú, TP.HCM",Huế,28/02/2023,Cục CS QLHC về TTXH,cls-2025-10-01-3,A1,fee-a1,promo-none,565000,true,u-6,br-3,18/10/2025 09:17:12,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Hay quên xi-nhan khi rẽ phải. Đã được nhắc.
hv-671,HV671,Hoàng Yến Chibi III,089 965 240,13/01/1989,Nam,0790896428241,"340/17 Cộng Hòa, Q.10, TP.HCM",Thái Bình,07/12/2024,Cục CS QLHC về TTXH,cls-2025-10-01-3,A1,fee-a1,promo-none,565000,true,u-6,br-3,24/09/2025 08:44:38,true,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Đã hoàn thành 3 buổi sa hình, đạt yêu cầu."
hv-672,HV672,Bùi Anh Tuấn III,059 989 637,18/01/2001,Nam,0791015427951,"176/5 Nguyễn Hữu Cảnh, Q.Gò Vấp, TP.HCM",Khánh Hòa,10/02/2019,Cục CS QLHC về TTXH,cls-2025-10-01-3,A1,fee-a1,promo-none,565000,true,u-6,br-3,06/10/2025 08:49:46,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Lo lắng trước ngày thi — cần động viên.
hv-673,HV673,Lưu Diệc Phi III,076 543 722,20/08/2006,Nam,0791069753423,"314/30 Nguyễn Thị Minh Khai, Q.Phú Nhuận, TP.HCM",Cà Mau,26/01/2022,Cục CS QLHC về TTXH,cls-2025-10-01-3,A,fee-a,promo-none,1995000,true,u-6,br-3,30/09/2025 08:22:18,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Tay lái còn run khi vào cua hẹp.
hv-674,HV674,Kim Soo-hyun III,082 694 422,29/10/2005,Nam,0791056759647,"23/23 Lê Văn Sỹ, Q.7, TP.HCM",Vĩnh Long,09/09/2024,Cục CS QLHC về TTXH,cls-2025-10-02-3,A1,fee-a1,promo-none,565000,true,u-6,br-3,13/09/2025 12:00:03,true,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Số 2 và số 3 tự tin, sang số mượt."
hv-675,HV675,Hà Anh Tuấn III,079 696 248,09/06/1990,Nam,0790902275028,"299/5 Đồng Khởi, Q.1, TP.HCM",Thanh Hóa,08/07/2020,Cục CS QLHC về TTXH,cls-2025-10-02-3,A1,fee-a1,promo-none,565000,true,u-6,br-3,20/10/2025 10:59:47,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Phản ứng nhanh với tình huống bất ngờ.
hv-676,HV676,Triển Chiêu III,078 392 150,27/03/2005,Nam,0791051707203,"183/12 Pasteur, Q.2, TP.HCM",Hà Nội,11/05/2022,Cục CS QLHC về TTXH,cls-2025-10-02-3,A1,fee-a1,promo-none,565000,true,u-5,br-3,27/09/2025 10:36:39,true,true,true,true,"Đã đóng đợt 1. Còn lại 282,500đ. Cần luyện đề lý thuyết phần biển báo."
hv-677,HV677,Lưu Hương Giang III,059 301 312,14/10/1993,Nam,0790936777930,"17/2 Xô Viết Nghệ Tĩnh, Q.Tân Phú, TP.HCM",Huế,06/08/2019,Cục CS QLHC về TTXH,cls-2025-10-02-3,A,fee-a,promo-none,1995000,true,u-5,br-3,10/10/2025 13:30:30,true,true,true,true,Chưa thanh toán. Liên hệ lại trước ngày thi. Tâm lý ổn định khi đi đường thật.
hv-678,HV678,Châu Kiệt Loàn III,077 911 358,19/09/1990,Nam,0790902656244,"203/7 Lê Hồng Phong, Q.10, TP.HCM",Quảng Nam,21/08/2021,Cục CS QLHC về TTXH,cls-2025-10-02-3,A,fee-a,promo-none,1995000,false,u-6,br-3,20/09/2025 15:16:34,false,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Kỹ năng phanh trước tốt, đã làm chủ trên dốc."
hv-679,HV679,Andiez III,082 777 750,16/08/1991,Nam,0790912764226,"40/3 Võ Văn Tần, Q.Tân Phú, TP.HCM",Phú Yên,27/10/2024,Cục CS QLHC về TTXH,cls-2025-10-02-3,A,fee-a,promo-none,1995000,true,u-6,br-3,03/10/2025 09:48:35,true,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Kỹ năng phanh trước tốt, đã làm chủ trên dốc."
hv-680,HV680,Anh Tú III,097 352 685,25/10/2002,Nam,0791025832980,"167/12 Phan Xích Long, Q.Thủ Đức, TP.HCM",Bến Tre,04/07/2020,Cục CS QLHC về TTXH,cls-2025-10-03-3,A1,fee-a1,promo-none,565000,true,u-6,br-3,05/10/2025 08:25:56,true,true,true,true,"Đăng ký trước, đóng đủ sau. Đúng tiến độ. Bài đường gồ ghề lái chắc tay."
hv-681,HV681,Tiểu Vy III,076 520 180,29/04/2001,Nam,0791017310266,"73/20 Nguyễn Thị Minh Khai, Q.Tân Bình, TP.HCM",Bình Dương,05/01/2023,Cục CS QLHC về TTXH,cls-2025-10-03-3,A,fee-a,promo-loyalty,1895000,false,u-5,br-3,01/10/2025 14:23:56,false,true,false,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Vào bài hình số 8 còn rộng, cần thu hẹp."
hv-682,HV682,Tôn Ngộ Không III,096 521 261,17/06/1988,Nam,0790885855772,"67/9 Bạch Đằng, Q.Gò Vấp, TP.HCM",Bình Dương,18/08/2024,Cục CS QLHC về TTXH,cls-2025-10-03-3,A,fee-a,promo-sgnv,1695000,true,u-6,br-3,26/09/2025 17:14:01,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Lo lắng trước ngày thi — cần động viên.
hv-683,HV683,Đan Nguyên III,083 236 266,26/06/1988,Nam,0790884111595,"7/22 Bạch Đằng, Q.Tân Phú, TP.HCM",Thanh Hóa,10/08/2023,Cục CS QLHC về TTXH,cls-2025-10-03-3,A1,fee-a1,promo-link,365000,false,u-6,br-3,20/09/2025 15:39:17,true,false,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Vào bài hình số 8 còn rộng, cần thu hẹp."
hv-684,HV684,Việt Hương III,035 432 113,22/05/1990,Nam,0790903893327,"58/26 Phạm Văn Đồng, Q.Bình Tân, TP.HCM",Nghệ An,23/08/2018,Cục CS QLHC về TTXH,cls-2025-10-03-3,A1,fee-a1,promo-none,565000,true,u-5,br-3,06/10/2025 11:26:32,true,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Đã hoàn thành 3 buổi sa hình, đạt yêu cầu."
hv-685,HV685,Phương Vy III,039 103 946,23/05/1998,Nam,0790985724600,"324/10 Phạm Văn Đồng, Q.Bình Tân, TP.HCM",Quảng Nam,06/07/2024,Cục CS QLHC về TTXH,cls-2025-10-03-3,A,fee-a,promo-none,1995000,true,u-6,br-3,22/09/2025 17:43:17,true,true,true,true,"Đã đóng đợt 1. Còn lại 997,500đ. Sang số chân còn nặng. Đang cải thiện."
hv-686,HV686,Tăng Phúc III,070 216 874,12/12/1990,Nam,0790901670339,"369/28 Nguyễn Đình Chiểu, Q.12, TP.HCM",Nghệ An,25/08/2018,Cục CS QLHC về TTXH,cls-2025-11-01-1,A1,fee-a1,promo-none,565000,true,u-2,br-1,08/11/2025 15:45:54,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Cần đeo kính khi học vì hơi cận.
hv-687,HV687,H'Hen Niê III,094 455 763,06/01/1999,Nam,0790997624925,"362/2 Nguyễn Văn Trỗi, Q.Phú Nhuận, TP.HCM",Lâm Đồng,18/05/2024,Cục CS QLHC về TTXH,cls-2025-11-01-1,A1,fee-a1,promo-none,565000,true,u-2,br-1,13/10/2025 16:02:17,true,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Kỹ năng phanh trước tốt, đã làm chủ trên dốc."
hv-688,HV688,Đỗ Phủ III,056 797 294,27/07/1994,Nam,0790947873423,"361/4 Lê Hồng Phong, Q.Gò Vấp, TP.HCM",Vĩnh Long,10/01/2024,Cục CS QLHC về TTXH,cls-2025-11-01-1,A1,fee-a1,promo-link,365000,true,u-2,br-1,05/11/2025 15:50:40,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Bài đường gồ ghề lái chắc tay.
hv-689,HV689,Đăng Khôi III,096 534 778,23/03/1992,Nam,0790921492223,"379/17 Lý Thường Kiệt, Q.Thủ Đức, TP.HCM",Đồng Nai,04/10/2022,Cục CS QLHC về TTXH,cls-2025-11-01-1,A,fee-a,promo-summer,1845000,true,u-2,br-1,03/11/2025 15:34:14,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Cần đeo kính khi học vì hơi cận.
hv-690,HV690,Khánh Phương III,083 241 310,13/04/1998,Nam,0790986870179,"22/7 Nguyễn Trãi, Q.1, TP.HCM",Quảng Bình,06/05/2021,Cục CS QLHC về TTXH,cls-2025-11-01-1,A1,fee-a1,promo-none,565000,true,u-1,br-1,12/10/2025 17:18:23,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Cần luyện thêm bài đường thẳng và số 1 chậm.
hv-691,HV691,Trường Vũ III,079 257 583,12/01/2006,Nam,0791064312966,"256/16 Trường Sa, Q.Thủ Đức, TP.HCM",An Giang,22/09/2018,Cục CS QLHC về TTXH,cls-2025-11-01-1,A1,fee-a1,promo-none,565000,true,u-2,br-1,17/10/2025 12:41:12,true,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Đã hoàn thành 3 buổi sa hình, đạt yêu cầu."
hv-692,HV692,Thúy Nga III,097 562 811,18/09/2006,Nam,0791067074930,"315/7 Quang Trung, Q.Phú Nhuận, TP.HCM",An Giang,25/12/2022,Cục CS QLHC về TTXH,cls-2025-11-01-1,A,fee-a,promo-none,1995000,true,u-1,br-1,09/11/2025 16:46:17,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Phản ứng nhanh với tình huống bất ngờ.
hv-693,HV693,Trúc Nhân III,070 209 211,16/02/1988,Nam,0790888243651,"102/23 Quang Trung, Q.Bình Tân, TP.HCM",Cần Thơ,18/05/2023,Cục CS QLHC về TTXH,cls-2025-11-01-1,A1,fee-a1,promo-none,565000,true,u-1,br-1,25/10/2025 10:25:42,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Cần luyện thêm bài đường thẳng và số 1 chậm.
hv-694,HV694,Yoona III,089 869 656,24/07/1999,Nam,0790997710619,"377/6 Lê Duẩn, Q.3, TP.HCM",Tiền Giang,05/04/2022,Cục CS QLHC về TTXH,cls-2025-11-01-1,A,fee-a,promo-none,1995000,true,u-1,br-1,06/11/2025 09:12:02,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Cần luyện đề lý thuyết phần biển báo.
hv-695,HV695,Hoàng Trung III,077 612 250,16/01/1998,Nam,0790987760143,"239/2 Nguyễn Trãi, Q.12, TP.HCM",Ninh Bình,05/01/2018,Cục CS QLHC về TTXH,cls-2025-11-01-1,A1,fee-a1,promo-none,565000,true,u-2,br-1,06/11/2025 17:10:18,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Cần luyện đề lý thuyết phần biển báo.
hv-696,HV696,Rosé III,091 712 924,24/10/2001,Nam,0791019664114,"278/14 Nguyễn Đình Chiểu, Q.7, TP.HCM",Lâm Đồng,28/08/2021,Cục CS QLHC về TTXH,cls-2025-11-01-1,A,fee-a,promo-none,1995000,true,u-1,br-1,13/11/2025 15:54:33,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Tư thế ngồi chưa thoải mái — đang điều chỉnh.
hv-697,HV697,Justin Bieber III,086 348 231,13/04/2008,Nam,0791087801425,"125/30 Phạm Văn Đồng, Q.4, TP.HCM",Long An,06/04/2020,Cục CS QLHC về TTXH,cls-2025-11-02-1,A1,fee-a1,promo-none,565000,true,u-1,br-1,12/11/2025 15:34:13,true,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Vào bài hình số 8 còn rộng, cần thu hẹp."
hv-698,HV698,Hồng Vân III,059 744 869,30/01/2006,Nam,0791066286325,"309/18 Phạm Văn Đồng, Q.7, TP.HCM",Hà Nội,16/07/2021,Cục CS QLHC về TTXH,cls-2025-11-02-1,A1,fee-a1,promo-none,565000,true,u-1,br-1,02/11/2025 08:11:01,true,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Số 2 và số 3 tự tin, sang số mượt."
hv-699,HV699,Robert Downey Jr. III,056 389 559,13/12/1990,Nam,0790902226922,"139/24 Quang Trung, Q.Gò Vấp, TP.HCM",Hải Phòng,17/08/2018,Cục CS QLHC về TTXH,cls-2025-11-02-1,A1,fee-a1,promo-link,365000,false,u-2,br-1,10/10/2025 12:35:31,true,true,true,false,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Tư thế ngồi chưa thoải mái — đang điều chỉnh.
hv-700,HV700,Châu Tinh Trì III,090 938 748,09/01/1991,Nam,0790919413033,"288/15 Điện Biên Phủ, Q.Tân Phú, TP.HCM",Huế,08/02/2021,Cục CS QLHC về TTXH,cls-2025-11-02-1,A1,fee-a1,promo-link,365000,true,u-1,br-1,11/11/2025 08:02:58,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Tâm lý ổn định khi đi đường thật.
hv-701,HV701,Tây Thi III,085 780 579,29/08/2000,Nam,0791005345996,"87/3 Cách Mạng Tháng 8, H.Bình Chánh, TP.HCM",An Giang,13/12/2024,Cục CS QLHC về TTXH,cls-2025-11-02-1,A1,fee-a1,promo-link,365000,true,u-1,br-1,21/10/2025 15:25:02,true,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Đã hoàn thành 3 buổi sa hình, đạt yêu cầu."
hv-702,HV702,Karik III,076 227 208,28/02/2003,Nam,0791039444186,"298/28 Trần Não, Q.Bình Tân, TP.HCM",Hà Tĩnh,16/07/2024,Cục CS QLHC về TTXH,cls-2025-11-02-1,A,fee-a,promo-none,1995000,true,u-2,br-1,24/10/2025 17:22:45,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Phản ứng nhanh với tình huống bất ngờ.
hv-703,HV703,Hiền Hồ III,077 231 290,22/09/1998,Nam,0790987833704,"341/26 Phan Xích Long, Q.4, TP.HCM",Đồng Nai,27/12/2024,Cục CS QLHC về TTXH,cls-2025-11-02-1,A1,fee-a1,promo-none,565000,true,u-1,br-1,21/10/2025 10:08:00,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Tâm lý ổn định khi đi đường thật.
hv-704,HV704,Lan Phương III,078 992 333,28/08/2002,Nam,0791023155605,"155/18 Nguyễn Văn Trỗi, Q.4, TP.HCM",Hà Nội,12/04/2024,Cục CS QLHC về TTXH,cls-2025-11-02-1,A,fee-a,promo-none,1995000,false,u-2,br-1,15/10/2025 10:45:44,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Hay quên xi-nhan khi rẽ phải. Đã được nhắc.
hv-705,HV705,Phạm Hương III,036 328 362,03/01/1996,Nam,0790968581829,"68/9 Nguyễn Văn Trỗi, Q.Tân Phú, TP.HCM",Hà Nội,15/09/2023,Cục CS QLHC về TTXH,cls-2025-11-02-1,A,fee-a,promo-none,1995000,true,u-2,br-1,15/10/2025 12:21:50,true,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Số 2 và số 3 tự tin, sang số mượt."
hv-706,HV706,Chương Tử Di III,037 123 653,20/12/2002,Nam,0791025226411,"4/14 Lý Thường Kiệt, H.Bình Chánh, TP.HCM",Tây Ninh,27/04/2018,Cục CS QLHC về TTXH,cls-2025-11-02-1,A1,fee-a1,promo-none,565000,true,u-1,br-1,20/10/2025 08:23:47,true,true,true,true,"Đăng ký trước, đóng đủ sau. Đúng tiến độ. Đã hoàn thành 3 buổi sa hình, đạt yêu cầu."
hv-707,HV707,Như Quỳnh III,083 723 700,18/02/2008,Nam,0791083643253,"40/13 Lý Thường Kiệt, Q.Bình Thạnh, TP.HCM",Thanh Hóa,16/08/2019,Cục CS QLHC về TTXH,cls-2025-11-02-1,A,fee-a,promo-none,1995000,true,u-1,br-1,10/10/2025 11:41:30,true,true,true,true,"Đăng ký trước, đóng đủ sau. Đúng tiến độ. Số 2 và số 3 tự tin, sang số mượt."
hv-708,HV708,Công Lý III,088 645 192,24/03/2005,Nam,0791051315160,"286/26 Pasteur, Q.4, TP.HCM",Hà Nội,01/10/2018,Cục CS QLHC về TTXH,cls-2025-11-03-1,A1,fee-a1,promo-link,365000,true,u-2,br-1,06/11/2025 15:59:31,true,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Vào bài hình số 8 còn rộng, cần thu hẹp."
hv-709,HV709,Trương Lương III,093 101 963,13/10/1998,Nam,0790987198565,"113/5 Phan Xích Long, Q.Phú Nhuận, TP.HCM",Bình Dương,20/02/2021,Cục CS QLHC về TTXH,cls-2025-11-03-1,A1,fee-a1,promo-summer,415000,true,u-1,br-1,17/11/2025 08:53:07,true,true,true,true,"Đăng ký trước, đóng đủ sau. Đúng tiến độ. Hay quên xi-nhan khi rẽ phải. Đã được nhắc."
hv-710,HV710,Scarlett Johansson III,097 632 641,02/09/1997,Nam,0790979714363,"339/5 Võ Văn Tần, Q.Gò Vấp, TP.HCM",Quảng Bình,07/08/2023,Cục CS QLHC về TTXH,cls-2025-11-03-1,A1,fee-a1,promo-none,565000,true,u-1,br-1,10/11/2025 11:02:05,true,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Kỹ năng phanh trước tốt, đã làm chủ trên dốc."
hv-711,HV711,Vũ Văn Thanh III,035 105 266,02/06/1991,Nam,0790918753088,"196/7 Hai Bà Trưng, Q.Bình Tân, TP.HCM",Bình Dương,02/05/2021,Cục CS QLHC về TTXH,cls-2025-11-03-1,A1,fee-a1,promo-none,565000,true,u-2,br-1,13/10/2025 09:07:39,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Tay lái còn run khi vào cua hẹp.
hv-712,HV712,Erling Haaland III,089 232 673,11/03/2004,Nam,0791042142956,"117/7 Phan Xích Long, Q.Bình Tân, TP.HCM",Tiền Giang,02/08/2020,Cục CS QLHC về TTXH,cls-2025-11-03-1,A,fee-a,promo-none,1995000,false,u-2,br-1,02/11/2025 12:12:37,true,true,true,true,"Đăng ký trước, đóng đủ sau. Đúng tiến độ. Kỹ năng phanh trước tốt, đã làm chủ trên dốc."
hv-713,HV713,Hàn Tín III,088 122 441,21/03/1995,Nam,0790956424002,"54/12 Nguyễn Thị Minh Khai, Q.Thủ Đức, TP.HCM",Quảng Ngãi,12/07/2023,Cục CS QLHC về TTXH,cls-2025-11-03-1,A1,fee-a1,promo-none,565000,true,u-1,br-1,05/11/2025 17:50:17,true,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Vào bài hình số 8 còn rộng, cần thu hẹp."
hv-714,HV714,Song Joong-ki III,036 116 388,18/08/2007,Nam,0791075184474,"76/4 Bạch Đằng, Q.Tân Bình, TP.HCM",Bạc Liêu,06/09/2022,Cục CS QLHC về TTXH,cls-2025-11-03-1,A1,fee-a1,promo-summer,415000,true,u-1,br-1,01/11/2025 15:04:53,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Lo lắng trước ngày thi — cần động viên.
hv-715,HV715,Việt Anh III,098 949 223,04/08/1989,Nam,0790892248372,"102/18 Bạch Đằng, Q.1, TP.HCM",Tây Ninh,06/11/2019,Cục CS QLHC về TTXH,cls-2025-11-03-1,A,fee-a,promo-none,1995000,false,u-2,br-1,25/10/2025 15:26:02,true,false,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Lo lắng trước ngày thi — cần động viên.
hv-716,HV716,Lee Jung-jae III,098 559 585,03/02/2003,Nam,0791033982314,"284/6 Võ Văn Tần, Q.4, TP.HCM",Vĩnh Long,03/07/2024,Cục CS QLHC về TTXH,cls-2025-11-03-1,A1,fee-a1,promo-none,565000,false,u-2,br-1,05/11/2025 08:58:25,true,false,false,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Tâm lý ổn định khi đi đường thật.
hv-717,HV717,Quế Ngọc Hải III,086 850 880,03/02/1995,Nam,0790952580309,"95/1 Nguyễn Văn Trỗi, H.Bình Chánh, TP.HCM",Huế,04/09/2019,Cục CS QLHC về TTXH,cls-2025-11-03-1,A,fee-a,promo-none,1995000,true,u-2,br-1,10/11/2025 14:07:03,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Hay quên xi-nhan khi rẽ phải. Đã được nhắc.
hv-718,HV718,Hoàng Thùy Linh III,034 606 979,01/10/1992,Nam,0790924059246,"81/24 Lê Hồng Phong, H.Bình Chánh, TP.HCM",Khánh Hòa,27/10/2022,Cục CS QLHC về TTXH,cls-2025-11-04-1,A1,fee-a1,promo-none,565000,false,u-2,br-1,13/10/2025 17:28:22,true,false,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Lo lắng trước ngày thi — cần động viên.
hv-719,HV719,Tom Cruise III,088 118 942,24/05/1994,Nam,0790944826034,"278/8 Nguyễn Văn Trỗi, Q.2, TP.HCM",Phú Yên,02/12/2024,Cục CS QLHC về TTXH,cls-2025-11-04-1,A,fee-a,promo-none,1995000,true,u-1,br-1,15/11/2025 16:50:24,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Tay lái còn run khi vào cua hẹp.
hv-720,HV720,Suboi III,032 297 895,23/04/2004,Nam,0791049421971,"34/12 Trần Não, Q.12, TP.HCM",Phú Yên,27/04/2019,Cục CS QLHC về TTXH,cls-2025-11-04-1,A,fee-a,promo-sgnv,1695000,true,u-2,br-1,02/11/2025 11:00:38,true,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Vào bài hình số 8 còn rộng, cần thu hẹp."
hv-721,HV721,Luka Modrić III,078 933 623,04/05/2004,Nam,0791048127278,"87/6 Phan Đăng Lưu, H.Bình Chánh, TP.HCM",Sóc Trăng,22/09/2018,Cục CS QLHC về TTXH,cls-2025-11-04-1,A,fee-a,promo-none,1995000,false,u-1,br-1,31/10/2025 15:05:06,true,true,false,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Tâm lý ổn định khi đi đường thật.
hv-722,HV722,Hồng Nhung III,056 576 981,02/10/2001,Nam,0791013062835,"56/28 Trường Sa, Q.3, TP.HCM",Quảng Bình,19/04/2022,Cục CS QLHC về TTXH,cls-2025-11-04-1,A1,fee-a1,promo-link,365000,true,u-1,br-1,28/10/2025 09:40:09,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Tay lái còn run khi vào cua hẹp.
